Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
   27,  0.1350, -0.0000,  0.0000,  6.5069, 42.3396,  0.9084,  0.8251,-57.2931,3282.5046
   28,  0.1400, -0.0000, -0.0000,  6.5065, 42.3351,  0.9706,  0.9421,-56.7086,3215.8678
   29,  0.1450, -0.0000,  0.0000,  6.5065, 42.3341,  1.0285,  1.0577,-56.1611,3154.0716
   30,  0.1500, -0.0000, -0.0000,  6.5066, 42.3359,  1.0803,  1.1671,-55.6611,3098.1550
   31,  0.1550, -0.0000,  0.0000,  6.5068, 42.3387,  1.1280,  1.2723,-55.1916,3046.1181
   32,  0.1600, -0.0000,  0.0000,  6.5070, 42.3405,  1.1746,  1.3797,-54.7301,2995.3870
   33,  0.1650, -0.0000,  0.0000,  6.5070, 42.3405,  1.2228,  1.4952,-54.2601,2944.1541
   34,  0.1700, -0.0000, -0.0000,  6.5068, 42.3387,  1.2732,  1.6209,-53.7759,2891.8440
   35,  0.1750, -0.0000,  0.0000,  6.5066, 42.3358,  1.3245,  1.7543,-53.2859,2839.3891
   36,  0.1800, -0.0000,  0.0000,  6.5064, 42.3333,  1.3748,  1.8900,-52.8068,2788.5625
   37,  0.1850, -0.0000, -0.0000,  6.5064, 42.3330,  1.4228,  2.0242,-52.3483,2740.3450
   38,  0.1900, -0.0000,  0.0000,  6.5065, 42.3351,  1.4700,  2.1609,-51.8969,2693.2917
   39,  0.1950, -0.0000,  0.0000,  6.5065, 42.3351,  1.5201,  2.3107,-51.4231,2644.3374
   40,  0.2000, -0.0000,  0.0000,  6.5060, 42.3280,  1.5737,  2.4766,-50.9179,2592.6276
   41,  0.2050, -0.0000,  0.0000,  6.5053, 42.3186,  1.6246,  2.6393,-50.4371,2543.9004
   42,  0.2100, -0.0000,  0.0000,  6.5048, 42.3131,  1.6638,  2.7682,-50.0695,2506.9577
   43,  0.2150, -0.0000, -0.0000,  6.5047, 42.3113,  1.6863,  2.8436,-49.8539,2485.4085
   44,  0.2200, -0.0000, -0.0000,  6.5046, 42.3097,  1.6914,  2.8610,-49.7919,2479.2367
   45,  0.2250, -0.0000,  0.0000,  6.5043, 42.3061,  1.6794,  2.8204,-49.8798,2487.9941
   46,  0.2300, -0.0000,  0.0000,  6.5041, 42.3036,  1.6491,  2.7196,-50.1226,2512.2785
   47,  0.2350, -0.0000, -0.0000,  6.5044, 42.3068,  1.6012,  2.5639,-50.5210,2552.3726
   48,  0.2400, -0.0000,  0.0000,  6.5051, 42.3164,  1.5425,  2.3794,-51.0139,2602.4178
   49,  0.2450, -0.0000, -0.0000,  6.5060, 42.3275,  1.4864,  2.2093,-51.4872,2650.9319
   50,  0.2500, -0.0000,  0.0000,  0.2603,  1.2750,  0.0579,  0.2837, -2.0724, 10.1527
   51,  0.2550, -0.0000, -0.0000,  6.5064, 42.3332,  1.4358,  2.0615,-51.9039,2694.0153
   52,  0.2600, -0.0000, -0.0000,  6.5056, 42.3227,  1.4509,  2.1050,-51.7697,2680.1011
   53,  0.2650, -0.0000,  0.0000,  6.5044, 42.3071,  1.4814,  2.1947,-51.4994,2652.1922
   54,  0.2700, -0.0000,  0.0000,  6.5035, 42.2956,  1.5105,  2.2816,-51.2451,2626.0614
   55,  0.2750, -0.0000, -0.0000,  6.5034, 42.2944,  1.5254,  2.3267,-51.1125,2612.4877
   56,  0.2800, -0.0000,  0.0000,  6.5039, 42.3007,  1.5245,  2.3240,-51.1105,2612.2803
   57,  0.2850, -0.0000,  0.0000,  6.5047, 42.3112,  1.5159,  2.2978,-51.1801,2619.3986
   58,  0.2900, -0.0000,  0.0000,  6.5056, 42.3235,  1.5133,  2.2901,-51.2023,2621.6709
   59,  0.2950, -0.0000,  0.0000,  6.5059, 42.3266,  1.5307,  2.3432,-51.0510,2606.2018
   60,  0.3000, -0.0000,  0.0000,  6.5050, 42.3154,  1.5713,  2.4690,-50.6948,2569.9676
   61,  0.3050, -0.0000,  0.0000,  6.5039, 42.3005,  1.6229,  2.6339,-50.2414,2524.1959
   62,  0.3100, -0.0000,  0.0000,  6.5030, 42.2896,  1.6679,  2.7819,-49.8488,2484.9069
   63,  0.3150, -0.0000,  0.0000,  6.5026, 42.2834,  1.6922,  2.8637,-49.6336,2463.4962
   64,  0.3200, -0.0000,  0.0000,  6.5026, 42.2835,  1.6887,  2.8518,-49.6610,2466.2126
   65,  0.3250, -0.0000,  0.0000,  6.5032, 42.2914,  1.6590,  2.7524,-49.9092,2490.9296
   66,  0.3300, -0.0000,  0.0000,  6.5041, 42.3034,  1.6140,  2.6051,-50.2914,2529.2256
   67,  0.3350, -0.0000, -0.0000,  6.5049, 42.3134,  1.5692,  2.4625,-50.6721,2567.6665
   68,  0.3400, -0.0000, -0.0000,  6.5054, 42.3197,  1.5382,  2.3659,-50.9326,2594.1313
   69,  0.3450, -0.0000,  0.0000,  6.5055, 42.3220,  1.5293,  2.3389,-50.9997,2600.9699
   70,  0.3500, -0.0000,  0.0000,  6.5053, 42.3194,  1.5455,  2.3885,-50.8505,2585.7765
   71,  0.3550, -0.0000, -0.0000,  6.5047, 42.3110,  1.5826,  2.5046,-50.5191,2552.1783
   72,  0.3600, -0.0000,  0.0000,  6.5038, 42.2998,  1.6300,  2.6568,-50.1031,2510.3236
   73,  0.3650, -0.0000,  0.0000,  6.5031, 42.2907,  1.6738,  2.8017,-49.7229,2472.3645
   74,  0.3700, -0.0000, -0.0000,  6.5029, 42.2871,  1.7025,  2.8984,-49.4728,2447.5591
   75,  0.3750, -0.0000,  0.0000,  0.2601,  1.2744,  0.0685,  0.3353, -1.9760,  9.6804
   76,  0.3800, -0.0000,  0.0000,  6.5041, 42.3028,  1.7052,  2.9076,-49.4609,2446.3794
   77,  0.3850, -0.0000, -0.0000,  6.5048, 42.3123,  1.6961,  2.8768,-49.5522,2455.4235
   78,  0.3900, -0.0000,  0.0000,  6.5051, 42.3164,  1.6955,  2.8748,-49.5698,2457.1648
   79,  0.3950, -0.0000,  0.0000,  6.5051, 42.3158,  1.7093,  2.9217,-49.4627,2446.5621
   80,  0.4000, -0.0000,  0.0000,  6.5047, 42.3110,  1.7372,  3.0180,-49.2297,2423.5596
   81,  0.4050, -0.0000,  0.0000,  6.5040, 42.3015,  1.7733,  3.1447,-48.9214,2393.3005
   82,  0.4100, -0.0000,  0.0000,  6.5030, 42.2888,  1.8057,  3.2606,-48.6417,2366.0123
   83,  0.4150, -0.0000,  0.0000,  6.5023, 42.2796,  1.8196,  3.3108,-48.5198,2354.1756
   84,  0.4200, -0.0000,  0.0000,  6.5023, 42.2806,  1.8044,  3.2560,-48.6494,2366.7621
   85,  0.4250, -0.0000,  0.0000,  6.5033, 42.2925,  1.7617,  3.1037,-49.0186,2402.8251
   86,  0.4300, -0.0000,  0.0000,  6.5044, 42.3078,  1.7049,  2.9067,-49.5105,2451.2942
   87,  0.4350, -0.0000,  0.0000,  6.5053, 42.3191,  1.6524,  2.7303,-49.9706,2497.0606
   88,  0.4400, -0.0000,  0.0000,  6.5056, 42.3229,  1.6183,  2.6189,-50.2757,2527.6437
   89,  0.4450, -0.0000,  0.0000,  6.5053, 42.3193,  1.6084,  2.5869,-50.3679,2536.9268
   90,  0.4500, -0.0000,  0.0000,  6.5045, 42.3090,  1.6189,  2.6209,-50.2786,2527.9401
   91,  0.4550, -0.0000,  0.0000,  6.5036, 42.2964,  1.6386,  2.6849,-50.1087,2510.8839
   92,  0.4600, -0.0000,  0.0000,  6.5029, 42.2877,  1.6535,  2.7341,-49.9758,2497.5839
   93,  0.4650, -0.0000, -0.0000,  6.5029, 42.2873,  1.6545,  2.7375,-49.9567,2495.6693
   94,  0.4700, -0.0000,  0.0000,  6.5035, 42.2950,  1.6420,  2.6962,-50.0528,2505.2818
   95,  0.4750, -0.0000,  0.0000,  6.5043, 42.3054,  1.6254,  2.6419,-50.1813,2518.1584
   96,  0.4800, -0.0000,  0.0000,  6.5046, 42.3093,  1.6169,  2.6143,-50.2369,2523.7450
   97,  0.4850, -0.0000, -0.0000,  6.5042, 42.3042,  1.6216,  2.6296,-50.1766,2517.6961
   98,  0.4900, -0.0000,  0.0000,  6.5038, 42.2999,  1.6358,  2.6758,-50.0354,2503.5389
   99,  0.4950, -0.0000,  0.0000,  6.5041, 42.3029,  1.6554,  2.7404,-49.8503,2485.0546
  100,  0.5000, -0.0000,  0.0000,  0.2602,  1.2745,  0.0673,  0.3295, -1.9846,  9.7224
  101,  0.5050, -0.0000,  0.0000,  6.5036, 42.2963,  1.7128,  2.9337,-49.3344,2433.8830
  102,  0.5100, -0.0000,  0.0000,  6.5028, 42.2859,  1.7401,  3.0280,-49.0918,2410.0038
  103,  0.5150, -0.0000,  0.0000,  6.5021, 42.2775,  1.7509,  3.0657,-48.9882,2399.8459
  104,  0.5200, -0.0000,  0.0000,  6.5022, 42.2791,  1.7366,  3.0159,-49.0979,2410.6010
  105,  0.5250, -0.0000,  0.0000,  6.5038, 42.2990,  1.7021,  2.8973,-49.3844,2438.8191
  106,  0.5300, -0.0000,  0.0000,  6.5064, 42.3328,  1.6730,  2.7989,-49.6329,2463.4265
  107,  0.5350, -0.0000,  0.0000,  6.5067, 42.3375,  1.6832,  2.8331,-49.5413,2454.3421
  108,  0.5400, -0.0000,  0.0000,  6.5047, 42.3111,  1.7376,  3.0193,-49.0599,2406.8787
  109,  0.5450, -0.0000,  0.0000,  6.5033, 42.2933,  1.8098,  3.2753,-48.4272,2345.1979
  110,  0.5500, -0.0000,  0.0000,  6.5025, 42.2830,  1.8747,  3.5143,-47.8524,2289.8505
  111,  0.5550, -0.0000,  0.0000,  6.5020, 42.2765,  1.9171,  3.6752,-47.4657,2252.9913
  112,  0.5600, -0.0000,  0.0000,  6.5024, 42.2808,  1.9299,  3.7247,-47.3280,2239.9439
  113,  0.5650, -0.0000,  0.0000,  6.5037, 42.2980,  1.9194,  3.6842,-47.3948,2246.2705
  114,  0.5700, -0.0000,  0.0000,  6.5047, 42.3111,  1.9040,  3.6253,-47.5169,2257.8567
  115,  0.5750, -0.0000,  0.0000,  6.5042, 42.3052,  1.8971,  3.5990,-47.5729,2263.1805
  116,  0.5800, -0.0000, -0.0000,  6.5035, 42.2958,  1.8945,  3.5891,-47.5973,2265.5047
  117,  0.5850, -0.0000,  0.0000,  6.5034, 42.2936,  1.8864,  3.5583,-47.6834,2273.7054
  118,  0.5900, -0.0000,  0.0000,  6.5036, 42.2966,  1.8695,  3.4951,-47.8561,2290.2039
  119,  0.5950, -0.0000,  0.0000,  6.5039, 42.3009,  1.8476,  3.4136,-48.0780,2311.4927
  120,  0.6000, -0.0000,  0.0000,  6.5041, 42.3031,  1.8261,  3.3345,-48.2920,2332.1142
  121,  0.6050, -0.0000,  0.0000,  6.5041, 42.3036,  1.8090,  3.2724,-48.4619,2348.5554
  122,  0.6100, -0.0000,  0.0000,  6.5041, 42.3032,  1.7983,  3.2338,-48.5660,2358.6541
  123,  0.6150, -0.0000,  0.0000,  6.5040, 42.3019,  1.7944,  3.2197,-48.6035,2362.3040
  124,  0.6200, -0.0000,  0.0000,  6.5038, 42.2996,  1.7961,  3.2260,-48.5803,2360.0481
  125,  0.6250, -0.0000,  0.0000,  0.2601,  1.2745,  0.0721,  0.3530, -1.9409,  9.5084
  126,  0.6300, -0.0000,  0.0000,  6.5036, 42.2973,  1.8083,  3.2698,-48.4491,2347.3153
  127,  0.6350, -0.0000,  0.0000,  6.5035, 42.2958,  1.8159,  3.2974,-48.3673,2339.3990
  128,  0.6400, -0.0000,  0.0000,  6.5033, 42.2927,  1.8227,  3.3223,-48.2904,2331.9647
  129,  0.6450, -0.0000,  0.0000,  6.5031, 42.2908,  1.8265,  3.3362,-48.2388,2326.9796
  130,  0.6500, -0.0000,  0.0000,  6.5031, 42.2903,  1.8261,  3.3346,-48.2279,2325.9316
  131,  0.6550, -0.0000,  0.0000,  6.5032, 42.2911,  1.8215,  3.3177,-48.2515,2328.2105
  132,  0.6600, -0.0000,  0.0000,  6.5035, 42.2949,  1.8143,  3.2916,-48.2985,2332.7433
  133,  0.6650, -0.0000,  0.0000,  6.5038, 42.2995,  1.8089,  3.2720,-48.3330,2336.0750
  134,  0.6700, -0.0000,  0.0000,  6.5039, 42.3003,  1.8100,  3.2760,-48.3207,2334.8881
  135,  0.6750, -0.0000, -0.0000,  6.5035, 42.2961,  1.8183,  3.3062,-48.2555,2328.5887
  136,  0.6800, -0.0000,  0.0000,  6.5032, 42.2919,  1.8299,  3.3486,-48.1655,2319.9128
  137,  0.6850, -0.0000,  0.0000,  6.5030, 42.2893,  1.8404,  3.3871,-48.0860,2312.2639
  138,  0.6900, -0.0000,  0.0000,  6.5027, 42.2848,  1.8461,  3.4081,-48.0470,2308.5122
  139,  0.6950, -0.0000,  0.0000,  6.5024, 42.2812,  1.8425,  3.3946,-48.0793,2311.6217
  140,  0.7000, -0.0000,  0.0000,  6.5025, 42.2827,  1.8265,  3.3359,-48.2141,2324.5955
  141,  0.7050, -0.0000,  0.0000,  6.5032, 42.2910,  1.8013,  3.2448,-48.4208,2344.5724
  142,  0.7100, -0.0000,  0.0000,  6.5041, 42.3031,  1.7781,  3.1617,-48.6084,2362.7779
  143,  0.7150, -0.0000,  0.0000,  6.5045, 42.3082,  1.7709,  3.1359,-48.6535,2367.1638
  144,  0.7200, -0.0000,  0.0000,  6.5037, 42.2980,  1.7848,  3.1856,-48.5170,2353.8956
  145,  0.7250, -0.0000,  0.0000,  6.5025, 42.2826,  1.8096,  3.2748,-48.2884,2331.7648
  146,  0.7300, -0.0000,  0.0000,  6.5017, 42.2715,  1.8277,  3.3404,-48.1230,2315.8189
  147,  0.7350, -0.0000,  0.0000,  6.5013, 42.2665,  1.8253,  3.3315,-48.1362,2317.0895
  148,  0.7400, -0.0000,  0.0000,  6.5016, 42.2708,  1.7973,  3.2302,-48.3739,2340.0295
  149,  0.7450, -0.0000,  0.0000,  6.5028, 42.2870,  1.7509,  3.0655,-48.7766,2379.1574
  150,  0.7500, -0.0000,  0.0000,  0.2602,  1.2746,  0.0683,  0.3344, -1.9666,  9.6343
  151,  0.7550, -0.0000,  0.0000,  6.5047, 42.3109,  1.6864,  2.8439,-49.3449,2434.9233
  152,  0.7600, -0.0000,  0.0000,  6.5036, 42.2963,  1.6958,  2.8758,-49.2675,2427.2833
  153,  0.7650, -0.0000,  0.0000,  6.5025, 42.2828,  1.7204,  2.9598,-49.0594,2406.8222
  154,  0.7700, -0.0000,  0.0000,  6.5023, 42.2799,  1.7443,  3.0425,-48.8605,2387.3445
  155,  0.7750, -0.0000,  0.0000,  6.5024, 42.2818,  1.7612,  3.1018,-48.7275,2374.3734
  156,  0.7800, -0.0000,  0.0000,  6.5027, 42.2845,  1.7718,  3.1392,-48.6529,2367.1016
  157,  0.7850, -0.0000,  0.0000,  6.5030, 42.2895,  1.7795,  3.1666,-48.6044,2362.3902
  158,  0.7900, -0.0000,  0.0000,  6.5033, 42.2924,  1.7899,  3.2037,-48.5390,2356.0380
  159,  0.7950, -0.0000,  0.0000,  6.5030, 42.2885,  1.8058,  3.2610,-48.4254,2345.0190
  160,  0.8000, -0.0000,  0.0000,  6.5024, 42.2810,  1.8231,  3.3239,-48.3001,2332.9034
  161,  0.8050, -0.0000,  0.0000,  6.5021, 42.2775,  1.8341,  3.3640,-48.2276,2325.8966
  162,  0.8100, -0.0000,  0.0000,  6.5023, 42.2799,  1.8345,  3.3652,-48.2458,2327.6606
  163,  0.8150, -0.0000,  0.0000,  6.5027, 42.2854,  1.8266,  3.3365,-48.3330,2336.0793
  164,  0.8200, -0.0000,  0.0000,  6.5029, 42.2879,  1.8165,  3.2997,-48.4390,2346.3348
  165,  0.8250, -0.0000,  0.0000,  6.5029, 42.2873,  1.8078,  3.2680,-48.5215,2354.3378
  166,  0.8300, -0.0000,  0.0000,  6.5031, 42.2899,  1.8014,  3.2451,-48.5758,2359.6132
  167,  0.8350, -0.0000,  0.0000,  6.5032, 42.2915,  1.8000,  3.2399,-48.5882,2360.8094
  168,  0.8400, -0.0000,  0.0000,  6.5028, 42.2860,  1.8037,  3.2534,-48.5572,2357.8007
  169,  0.8450, -0.0000,  0.0000,  6.5027, 42.2857,  1.8081,  3.2693,-48.5158,2353.7815
  170,  0.8500, -0.0000,  0.0000,  6.5032, 42.2921,  1.8128,  3.2863,-48.4646,2348.8151
  171,  0.8550, -0.0000,  0.0000,  6.5036, 42.2969,  1.8239,  3.3268,-48.3547,2338.1741
  172,  0.8600, -0.0000,  0.0000,  6.5037, 42.2975,  1.8469,  3.4111,-48.1395,2317.4156
  173,  0.8650, -0.0000,  0.0000,  6.5033, 42.2928,  1.8821,  3.5424,-47.8199,2286.7437
  174,  0.8700, -0.0000,  0.0000,  6.5024, 42.2813,  1.9228,  3.6973,-47.4469,2251.2046
  175,  0.8750, -0.0000, -0.0000,  0.2601,  1.2740,  0.0782,  0.3831, -1.8859,  9.2388
  176,  0.8800, -0.0000,  0.0000,  6.5013, 42.2670,  1.9651,  3.8615,-47.0435,2213.0889
  177,  0.8850, -0.0000, -0.0000,  6.5019, 42.2749,  1.9491,  3.7988,-47.1672,2224.7431
  178,  0.8900, -0.0000,  0.0000,  6.5029, 42.2878,  1.9154,  3.6686,-47.4426,2250.8047
  179,  0.8950, -0.0000, -0.0000,  6.5038, 42.2994,  1.8787,  3.5294,-47.7441,2279.5034
  180,  0.9000, -0.0000,  0.0000,  6.5043, 42.3054,  1.8527,  3.4327,-47.9603,2300.1863
  181,  0.9050, -0.0000,  0.0000,  6.5041, 42.3039,  1.8451,  3.4044,-48.0241,2306.3147
  182,  0.9100, -0.0000, -0.0000,  6.5036, 42.2972,  1.8546,  3.4396,-47.9419,2298.4255
  183,  0.9150, -0.0000,  0.0000,  6.5030, 42.2890,  1.8736,  3.5103,-47.7759,2282.5362
  184,  0.9200, -0.0000,  0.0000,  6.5023, 42.2795,  1.8917,  3.5785,-47.6115,2266.8564
  185,  0.9250, -0.0000,  0.0000,  6.5018, 42.2728,  1.8983,  3.6035,-47.5381,2259.8725
  186,  0.9300, -0.0000, -0.0000,  6.5021, 42.2773,  1.8875,  3.5628,-47.6175,2267.4262
  187,  0.9350, -0.0000, -0.0000,  6.5033, 42.2924,  1.8658,  3.4812,-47.7893,2283.8181
  188,  0.9400, -0.0000, -0.0000,  6.5044, 42.3068,  1.8503,  3.4236,-47.8964,2294.0647
  189,  0.9450, -0.0000,  0.0000,  6.5047, 42.3116,  1.8576,  3.4508,-47.8017,2285.0052
  190,  0.9500, -0.0000, -0.0000,  6.5042, 42.3043,  1.8934,  3.5850,-47.4652,2252.9418
  191,  0.9550, -0.0000,  0.0000,  6.5029, 42.2872,  1.9485,  3.7968,-46.9660,2205.8014
  192,  0.9600, -0.0000, -0.0000,  6.5014, 42.2679,  2.0027,  4.0106,-46.4830,2160.6706
  193,  0.9650, -0.0000, -0.0000,  6.5004, 42.2557,  2.0330,  4.1331,-46.2137,2135.7026
  194,  0.9700, -0.0000, -0.0000,  6.5008, 42.2598,  2.0266,  4.1069,-46.2726,2141.1498
  195,  0.9750, -0.0000, -0.0000,  6.5021, 42.2776,  1.9891,  3.9566,-46.6037,2171.9074
  196,  0.9800, -0.0000, -0.0000,  6.5033, 42.2932,  1.9415,  3.7693,-47.0278,2211.6146
  197,  0.9850, -0.0000, -0.0000,  6.5036, 42.2973,  1.9032,  3.6222,-47.3755,2244.4410
  198,  0.9900, -0.0000, -0.0000,  6.5037, 42.2977,  1.8829,  3.5452,-47.5644,2262.3686
  199,  0.9950, -0.0000, -0.0000,  6.5036, 42.2962,  1.8821,  3.5423,-47.5872,2264.5381
  200,  1.0000, -0.0000, -0.0000,  0.2601,  1.2743,  0.0759,  0.3717, -1.8989,  9.3026
