Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
   99,  0.4950,  0.0000,  0.0000,  0.9830,  0.9664,  0.8447,  0.7135, -0.5700,  0.3249
  100,  0.5000,  0.0000,  0.0000,  0.0393,  0.1926,  0.0339,  0.1663, -0.0220,  0.1076
  101,  0.5050,  0.0000,  0.0000,  0.9830,  0.9663,  0.8522,  0.7262, -0.5265,  0.2772
  102,  0.5100,  0.0000,  0.0000,  0.9830,  0.9663,  0.8557,  0.7322, -0.5033,  0.2533
  103,  0.5150,  0.0000,  0.0000,  0.9830,  0.9663,  0.8588,  0.7375, -0.4816,  0.2319
  104,  0.5200,  0.0000,  0.0000,  0.9830,  0.9663,  0.8614,  0.7420, -0.4632,  0.2146
  105,  0.5250,  0.0000,  0.0000,  0.9830,  0.9663,  0.8635,  0.7457, -0.4467,  0.1996
  106,  0.5300,  0.0000,  0.0000,  0.9830,  0.9664,  0.8653,  0.7487, -0.4323,  0.1869
  107,  0.5350,  0.0000,  0.0000,  0.9830,  0.9664,  0.8668,  0.7513, -0.4190,  0.1756
  108,  0.5400,  0.0000,  0.0000,  0.9831,  0.9664,  0.8682,  0.7538, -0.4060,  0.1649
  109,  0.5450,  0.0000,  0.0000,  0.9831,  0.9664,  0.8699,  0.7567, -0.3934,  0.1547
  110,  0.5500,  0.0000,  0.0000,  0.9831,  0.9664,  0.8717,  0.7599, -0.3799,  0.1443
  111,  0.5550,  0.0000,  0.0000,  0.9831,  0.9664,  0.8737,  0.7634, -0.3662,  0.1341
  112,  0.5600,  0.0000,  0.0000,  0.9830,  0.9664,  0.8757,  0.7668, -0.3543,  0.1255
  113,  0.5650,  0.0000,  0.0000,  0.9830,  0.9664,  0.8775,  0.7700, -0.3427,  0.1175
  114,  0.5700,  0.0000,  0.0000,  0.9830,  0.9664,  0.8790,  0.7726, -0.3331,  0.1109
  115,  0.5750,  0.0000,  0.0000,  0.9831,  0.9664,  0.8802,  0.7748, -0.3257,  0.1061
  116,  0.5800,  0.0000,  0.0000,  0.9831,  0.9664,  0.8812,  0.7766, -0.3209,  0.1030
  117,  0.5850,  0.0000,  0.0000,  0.9831,  0.9664,  0.8822,  0.7782, -0.3165,  0.1002
  118,  0.5900,  0.0000,  0.0000,  0.9831,  0.9664,  0.8829,  0.7796, -0.3140,  0.0986
  119,  0.5950,  0.0000,  0.0000,  0.9830,  0.9664,  0.8834,  0.7804, -0.3141,  0.0986
  120,  0.6000,  0.0000,  0.0000,  0.9830,  0.9663,  0.8834,  0.7804, -0.3178,  0.1010
  121,  0.6050,  0.0000,  0.0000,  0.9830,  0.9663,  0.8827,  0.7792, -0.3236,  0.1047
  122,  0.6100,  0.0000,  0.0000,  0.9830,  0.9664,  0.8814,  0.7768, -0.3314,  0.1099
  123,  0.6150,  0.0000,  0.0000,  0.9830,  0.9664,  0.8794,  0.7734, -0.3415,  0.1166
  124,  0.6200,  0.0000,  0.0000,  0.9831,  0.9664,  0.8771,  0.7693, -0.3528,  0.1244
  125,  0.6250,  0.0000,  0.0000,  0.0393,  0.1926,  0.0350,  0.1714, -0.0146,  0.0713
  126,  0.6300,  0.0000,  0.0000,  0.9831,  0.9665,  0.8723,  0.7610, -0.3738,  0.1397
  127,  0.6350,  0.0000,  0.0000,  0.9831,  0.9665,  0.8705,  0.7579, -0.3811,  0.1453
  128,  0.6400,  0.0000, -0.0000,  0.9831,  0.9665,  0.8694,  0.7559, -0.3849,  0.1482
  129,  0.6450,  0.0000, -0.0000,  0.9831,  0.9665,  0.8691,  0.7553, -0.3856,  0.1487
  130,  0.6500,  0.0000, -0.0000,  0.9831,  0.9665,  0.8694,  0.7559, -0.3844,  0.1478
  131,  0.6550,  0.0000,  0.0000,  0.9831,  0.9665,  0.8702,  0.7572, -0.3809,  0.1450
  132,  0.6600,  0.0000,  0.0000,  0.9831,  0.9664,  0.8713,  0.7591, -0.3749,  0.1406
  133,  0.6650,  0.0000,  0.0000,  0.9831,  0.9664,  0.8725,  0.7612, -0.3679,  0.1354
  134,  0.6700,  0.0000,  0.0000,  0.9831,  0.9664,  0.8737,  0.7633, -0.3609,  0.1303
  135,  0.6750,  0.0000,  0.0000,  0.9831,  0.9664,  0.8748,  0.7653, -0.3553,  0.1262
  136,  0.6800,  0.0000,  0.0000,  0.9831,  0.9664,  0.8758,  0.7670, -0.3508,  0.1230
  137,  0.6850,  0.0000, -0.0000,  0.9831,  0.9664,  0.8766,  0.7684, -0.3474,  0.1207
  138,  0.6900,  0.0000,  0.0000,  0.9831,  0.9664,  0.8772,  0.7694, -0.3459,  0.1197
  139,  0.6950,  0.0000,  0.0000,  0.9831,  0.9664,  0.8776,  0.7702, -0.3456,  0.1195
  140,  0.7000,  0.0000,  0.0000,  0.9831,  0.9664,  0.8780,  0.7708, -0.3462,  0.1199
  141,  0.7050,  0.0000,  0.0000,  0.9831,  0.9664,  0.8783,  0.7715, -0.3472,  0.1206
  142,  0.7100,  0.0000,  0.0000,  0.9831,  0.9664,  0.8787,  0.7721, -0.3488,  0.1216
  143,  0.7150,  0.0000,  0.0000,  0.9830,  0.9664,  0.8790,  0.7727, -0.3506,  0.1229
  144,  0.7200,  0.0000,  0.0000,  0.9830,  0.9663,  0.8790,  0.7727, -0.3522,  0.1241
  145,  0.7250,  0.0000,  0.0000,  0.9830,  0.9663,  0.8785,  0.7718, -0.3551,  0.1261
  146,  0.7300,  0.0000,  0.0000,  0.9830,  0.9663,  0.8774,  0.7698, -0.3600,  0.1296
  147,  0.7350,  0.0000,  0.0000,  0.9830,  0.9663,  0.8756,  0.7666, -0.3677,  0.1352
  148,  0.7400,  0.0000,  0.0000,  0.9830,  0.9664,  0.8733,  0.7626, -0.3764,  0.1417
  149,  0.7450,  0.0000,  0.0000,  0.9831,  0.9664,  0.8708,  0.7584, -0.3846,  0.1479
  150,  0.7500,  0.0000,  0.0000,  0.0393,  0.1926,  0.0347,  0.1702, -0.0157,  0.0769
