Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
   88,  0.4400, -0.0000, -0.0000,  1.0266,  1.0539,  0.9018,  0.8133, -0.4456,  0.1985
   89,  0.4450, -0.0000, -0.0000,  1.0266,  1.0539,  0.9044,  0.8180, -0.4272,  0.1825
   90,  0.4500, -0.0000, -0.0000,  1.0266,  1.0539,  0.9074,  0.8233, -0.4072,  0.1658
   91,  0.4550, -0.0000, -0.0000,  1.0266,  1.0539,  0.9107,  0.8293, -0.3858,  0.1488
   92,  0.4600, -0.0000, -0.0000,  1.0266,  1.0539,  0.9142,  0.8358, -0.3642,  0.1327
   93,  0.4650, -0.0000, -0.0000,  1.0266,  1.0538,  0.9179,  0.8425, -0.3449,  0.1189
   94,  0.4700, -0.0000,  0.0000,  1.0265,  1.0538,  0.9213,  0.8489, -0.3260,  0.1063
   95,  0.4750, -0.0000, -0.0000,  1.0265,  1.0537,  0.9242,  0.8542, -0.3090,  0.0955
   96,  0.4800, -0.0000, -0.0000,  1.0265,  1.0537,  0.9261,  0.8578, -0.2975,  0.0885
   97,  0.4850, -0.0000, -0.0000,  1.0265,  1.0537,  0.9269,  0.8592, -0.2919,  0.0852
   98,  0.4900, -0.0000, -0.0000,  1.0265,  1.0537,  0.9264,  0.8583, -0.2918,  0.0851
   99,  0.4950, -0.0000, -0.0000,  1.0265,  1.0537,  0.9248,  0.8553, -0.2969,  0.0881
  100,  0.5000, -0.0000, -0.0000,  0.0411,  0.2012,  0.0369,  0.1807, -0.0123,  0.0601
  101,  0.5050, -0.0000, -0.0000,  1.0266,  1.0538,  0.9194,  0.8453, -0.3185,  0.1015
  102,  0.5100, -0.0000, -0.0000,  1.0266,  1.0539,  0.9162,  0.8395, -0.3310,  0.1096
  103,  0.5150, -0.0000, -0.0000,  1.0266,  1.0539,  0.9133,  0.8341, -0.3448,  0.1189
  104,  0.5200, -0.0000, -0.0000,  1.0266,  1.0538,  0.9106,  0.8292, -0.3591,  0.1289
  105,  0.5250, -0.0000, -0.0000,  1.0266,  1.0538,  0.9082,  0.8248, -0.3728,  0.1390
  106,  0.5300, -0.0000, -0.0000,  1.0266,  1.0538,  0.9059,  0.8207, -0.3858,  0.1489
  107,  0.5350, -0.0000,  0.0000,  1.0266,  1.0538,  0.9038,  0.8168, -0.3991,  0.1592
  108,  0.5400, -0.0000,  0.0000,  1.0266,  1.0538,  0.9018,  0.8133, -0.4133,  0.1708
  109,  0.5450, -0.0000, -0.0000,  1.0266,  1.0538,  0.9002,  0.8104, -0.4257,  0.1812
  110,  0.5500, -0.0000, -0.0000,  1.0266,  1.0539,  0.8992,  0.8086, -0.4365,  0.1906
  111,  0.5550, -0.0000, -0.0000,  1.0266,  1.0539,  0.8989,  0.8081, -0.4433,  0.1965
  112,  0.5600, -0.0000, -0.0000,  1.0266,  1.0538,  0.8995,  0.8091, -0.4458,  0.1988
  113,  0.5650, -0.0000, -0.0000,  1.0265,  1.0538,  0.9007,  0.8112, -0.4447,  0.1978
  114,  0.5700, -0.0000,  0.0000,  1.0265,  1.0537,  0.9021,  0.8138, -0.4414,  0.1949
  115,  0.5750,  0.0000, -0.0000,  1.0265,  1.0537,  0.9032,  0.8158, -0.4399,  0.1935
  116,  0.5800, -0.0000, -0.0000,  1.0265,  1.0537,  0.9037,  0.8166, -0.4425,  0.1958
  117,  0.5850, -0.0000, -0.0000,  1.0265,  1.0536,  0.9032,  0.8159, -0.4493,  0.2019
  118,  0.5900, -0.0000, -0.0000,  1.0265,  1.0536,  0.9019,  0.8134, -0.4610,  0.2126
  119,  0.5950, -0.0000, -0.0000,  1.0265,  1.0537,  0.8996,  0.8093, -0.4763,  0.2268
  120,  0.6000, -0.0000, -0.0000,  1.0265,  1.0537,  0.8967,  0.8040, -0.4944,  0.2444
  121,  0.6050, -0.0000, -0.0000,  1.0265,  1.0537,  0.8932,  0.7978, -0.5151,  0.2653
  122,  0.6100,  0.0000, -0.0000,  1.0265,  1.0537,  0.8893,  0.7909, -0.5367,  0.2881
  123,  0.6150, -0.0000, -0.0000,  1.0265,  1.0537,  0.8852,  0.7836, -0.5592,  0.3127
  124,  0.6200, -0.0000, -0.0000,  1.0265,  1.0538,  0.8809,  0.7760, -0.5812,  0.3378
  125,  0.6250, -0.0000, -0.0000,  0.0411,  0.2012,  0.0351,  0.1718, -0.0241,  0.1180
  126,  0.6300, -0.0000, -0.0000,  1.0266,  1.0539,  0.8731,  0.7623, -0.6210,  0.3857
  127,  0.6350, -0.0000, -0.0000,  1.0266,  1.0539,  0.8703,  0.7574, -0.6362,  0.4047
  128,  0.6400, -0.0000, -0.0000,  1.0266,  1.0540,  0.8687,  0.7547, -0.6453,  0.4164
  129,  0.6450, -0.0000, -0.0000,  1.0266,  1.0540,  0.8687,  0.7547, -0.6461,  0.4174
  130,  0.6500, -0.0000, -0.0000,  1.0266,  1.0540,  0.8704,  0.7576, -0.6376,  0.4065
  131,  0.6550, -0.0000, -0.0000,  1.0266,  1.0540,  0.8738,  0.7634, -0.6197,  0.3841
  132,  0.6600, -0.0000, -0.0000,  1.0266,  1.0539,  0.8785,  0.7718, -0.5951,  0.3542
  133,  0.6650, -0.0000, -0.0000,  1.0266,  1.0539,  0.8843,  0.7820, -0.5651,  0.3194
  134,  0.6700, -0.0000, -0.0000,  1.0266,  1.0538,  0.8907,  0.7933, -0.5319,  0.2829
  135,  0.6750, -0.0000, -0.0000,  1.0265,  1.0538,  0.8971,  0.8049, -0.4977,  0.2477
  136,  0.6800, -0.0000, -0.0000,  1.0265,  1.0537,  0.9033,  0.8159, -0.4657,  0.2169
  137,  0.6850, -0.0000, -0.0000,  1.0265,  1.0537,  0.9088,  0.8259, -0.4359,  0.1900
  138,  0.6900, -0.0000, -0.0000,  1.0265,  1.0537,  0.9133,  0.8341, -0.4100,  0.1681
  139,  0.6950, -0.0000, -0.0000,  1.0265,  1.0537,  0.9167,  0.8403, -0.3895,  0.1517
  140,  0.7000, -0.0000, -0.0000,  1.0265,  1.0536,  0.9187,  0.8441, -0.3761,  0.1414
  141,  0.7050, -0.0000, -0.0000,  1.0265,  1.0536,  0.9194,  0.8453, -0.3685,  0.1358
  142,  0.7100, -0.0000, -0.0000,  1.0265,  1.0537,  0.9187,  0.8439, -0.3674,  0.1350
  143,  0.7150, -0.0000, -0.0000,  1.0265,  1.0537,  0.9167,  0.8404, -0.3719,  0.1383
  144,  0.7200, -0.0000, -0.0000,  1.0265,  1.0537,  0.9139,  0.8352, -0.3797,  0.1442
  145,  0.7250, -0.0000, -0.0000,  1.0265,  1.0538,  0.9105,  0.8291, -0.3894,  0.1517
  146,  0.7300, -0.0000, -0.0000,  1.0266,  1.0538,  0.9069,  0.8225, -0.4017,  0.1613
  147,  0.7350, -0.0000, -0.0000,  1.0266,  1.0539,  0.9034,  0.8162, -0.4150,  0.1722
  148,  0.7400, -0.0000, -0.0000,  1.0266,  1.0539,  0.9004,  0.8108, -0.4276,  0.1829
  149,  0.7450, -0.0000, -0.0000,  1.0266,  1.0539,  0.8982,  0.8067, -0.4382,  0.1920
  150,  0.7500, -0.0000, -0.0000,  0.0411,  0.2012,  0.0359,  0.1757, -0.0178,  0.0872
  151,  0.7550, -0.0000,  0.0000,  1.0266,  1.0539,  0.8965,  0.8037, -0.4463,  0.1992
  152,  0.7600, -0.0000, -0.0000,  1.0266,  1.0539,  0.8973,  0.8051, -0.4429,  0.1962
  153,  0.7650, -0.0000, -0.0000,  1.0265,  1.0538,  0.8989,  0.8081, -0.4368,  0.1908
  154,  0.7700, -0.0000, -0.0000,  1.0265,  1.0537,  0.9010,  0.8117, -0.4307,  0.1855
  155,  0.7750, -0.0000, -0.0000,  1.0265,  1.0536,  0.9027,  0.8149, -0.4243,  0.1801
  156,  0.7800, -0.0000, -0.0000,  1.0264,  1.0536,  0.9036,  0.8166, -0.4212,  0.1774
  157,  0.7850, -0.0000,  0.0000,  1.0264,  1.0536,  0.9035,  0.8163, -0.4234,  0.1793
  158,  0.7900,  0.0000, -0.0000,  1.0265,  1.0537,  0.9023,  0.8142, -0.4292,  0.1842
  159,  0.7950, -0.0000, -0.0000,  1.0265,  1.0537,  0.9005,  0.8109, -0.4367,  0.1907
  160,  0.8000, -0.0000, -0.0000,  1.0266,  1.0538,  0.8987,  0.8076, -0.4441,  0.1972
  161,  0.8050, -0.0000,  0.0000,  1.0266,  1.0539,  0.8973,  0.8052, -0.4505,  0.2029
  162,  0.8100, -0.0000,  0.0000,  1.0266,  1.0539,  0.8969,  0.8045, -0.4540,  0.2061
  163,  0.8150, -0.0000,  0.0000,  1.0266,  1.0539,  0.8977,  0.8058, -0.4535,  0.2057
  164,  0.8200, -0.0000,  0.0000,  1.0266,  1.0539,  0.8995,  0.8091, -0.4471,  0.1999
  165,  0.8250, -0.0000,  0.0000,  1.0266,  1.0538,  0.9021,  0.8138, -0.4371,  0.1911
  166,  0.8300, -0.0000,  0.0000,  1.0265,  1.0537,  0.9051,  0.8192, -0.4265,  0.1819
  167,  0.8350, -0.0000, -0.0000,  1.0265,  1.0537,  0.9079,  0.8243, -0.4163,  0.1733
  168,  0.8400, -0.0000,  0.0000,  1.0265,  1.0537,  0.9101,  0.8283, -0.4071,  0.1657
  169,  0.8450, -0.0000,  0.0000,  1.0265,  1.0537,  0.9115,  0.8308, -0.4004,  0.1603
  170,  0.8500, -0.0000,  0.0000,  1.0265,  1.0537,  0.9119,  0.8316, -0.3979,  0.1584
  171,  0.8550, -0.0000,  0.0000,  1.0265,  1.0537,  0.9115,  0.8308, -0.3980,  0.1584
  172,  0.8600, -0.0000,  0.0000,  1.0265,  1.0538,  0.9105,  0.8291, -0.4009,  0.1607
  173,  0.8650, -0.0000,  0.0000,  1.0266,  1.0538,  0.9093,  0.8269, -0.4053,  0.1643
  174,  0.8700, -0.0000,  0.0000,  1.0266,  1.0539,  0.9082,  0.8248, -0.4087,  0.1670
  175,  0.8750, -0.0000,  0.0000,  0.0411,  0.2012,  0.0363,  0.1778, -0.0164,  0.0805
  176,  0.8800, -0.0000,  0.0000,  1.0266,  1.0539,  0.9074,  0.8234, -0.4094,  0.1676
  177,  0.8850, -0.0000,  0.0000,  1.0266,  1.0539,  0.9080,  0.8244, -0.4043,  0.1634
  178,  0.8900, -0.0000,  0.0000,  1.0266,  1.0539,  0.9092,  0.8267, -0.3967,  0.1573
  179,  0.8950, -0.0000,  0.0000,  1.0266,  1.0538,  0.9110,  0.8299, -0.3878,  0.1504
  180,  0.9000, -0.0000,  0.0000,  1.0265,  1.0538,  0.9130,  0.8336, -0.3799,  0.1443
  181,  0.9050, -0.0000,  0.0000,  1.0265,  1.0538,  0.9150,  0.8373, -0.3719,  0.1383
  182,  0.9100, -0.0000, -0.0000,  1.0265,  1.0537,  0.9167,  0.8404, -0.3669,  0.1346
  183,  0.9150, -0.0000,  0.0000,  1.0265,  1.0537,  0.9178,  0.8424, -0.3636,  0.1322
  184,  0.9200, -0.0000, -0.0000,  1.0265,  1.0537,  0.9182,  0.8430, -0.3633,  0.1320
  185,  0.9250, -0.0000, -0.0000,  1.0265,  1.0537,  0.9177,  0.8421, -0.3664,  0.1342
  186,  0.9300, -0.0000, -0.0000,  1.0265,  1.0536,  0.9162,  0.8395, -0.3733,  0.1393
  187,  0.9350, -0.0000,  0.0000,  1.0265,  1.0536,  0.9138,  0.8350, -0.3852,  0.1484
  188,  0.9400, -0.0000,  0.0000,  1.0265,  1.0537,  0.9104,  0.8289, -0.4005,  0.1604
  189,  0.9450, -0.0000,  0.0000,  1.0265,  1.0537,  0.9064,  0.8215, -0.4193,  0.1758
  190,  0.9500, -0.0000, -0.0000,  1.0265,  1.0538,  0.9019,  0.8134, -0.4395,  0.1931
  191,  0.9550, -0.0000, -0.0000,  1.0266,  1.0538,  0.8975,  0.8055, -0.4594,  0.2111
  192,  0.9600, -0.0000,  0.0000,  1.0266,  1.0539,  0.8937,  0.7988, -0.4768,  0.2274
  193,  0.9650, -0.0000, -0.0000,  1.0266,  1.0539,  0.8911,  0.7940, -0.4902,  0.2403
  194,  0.9700, -0.0000,  0.0000,  1.0266,  1.0540,  0.8898,  0.7917, -0.4973,  0.2473
  195,  0.9750, -0.0000,  0.0000,  1.0266,  1.0539,  0.8900,  0.7920, -0.4973,  0.2473
  196,  0.9800, -0.0000,  0.0000,  1.0266,  1.0539,  0.8914,  0.7946, -0.4918,  0.2419
  197,  0.9850, -0.0000,  0.0000,  1.0266,  1.0538,  0.8937,  0.7987, -0.4815,  0.2319
  198,  0.9900, -0.0000, -0.0000,  1.0265,  1.0538,  0.8965,  0.8037, -0.4682,  0.2192
  199,  0.9950, -0.0000,  0.0000,  1.0265,  1.0537,  0.8993,  0.8087, -0.4541,  0.2062
  200,  1.0000, -0.0000,  0.0000,  0.0411,  0.2012,  0.0361,  0.1767, -0.0176,  0.0864
