Velocity distribution attitude
  0.0000,  0.0200,  0.0000,  0.0100,  0.0050,  0.0000,  0.0000,  0.0000,  0.0050,  0.0250,  0.0150,  0.0300,  0.0100,  0.0100,  0.0200,  0.0400,  0.0150,  0.0000,  0.0050,  0.0350,  0.0650,  0.0100,  0.0150,  0.0250,  0.0250,  0.0050,  0.0300,  0.0200,  0.0100,  0.0150,  0.0300,  0.0050,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
---
  0.0000,  3.0000,  0.0000,  2.0000,  0.0000,  0.0000,  0.0000,  0.0000,  1.0000,  4.0000,  1.0000,  5.0000,  2.0000,  2.0000,  4.0000,  6.0000,  1.0000,  0.0000,  1.0000,  5.0000, 11.0000,  0.0000,  3.0000,  5.0000,  4.0000,  0.0000,  4.0000,  3.0000,  2.0000,  2.0000,  4.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
---
  0.0000,  2.0000,  0.0000,  2.0000,  0.0000,  0.0000,  0.0000,  0.0000,  1.0000,  1.0000,  1.0000,  2.0000,  1.0000,  1.0000,  3.0000,  4.0000,  0.0000,  0.0000,  1.0000,  2.0000,  8.0000,  0.0000,  3.0000,  5.0000,  3.0000,  0.0000,  2.0000,  2.0000,  2.0000,  0.0000,  4.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
---
  0.0000,  1.0000,  0.0000,  1.0000,  0.0000,  0.0000,  0.0000,  0.0000,  1.0000,  0.0000,  1.0000,  1.0000,  1.0000,  0.0000,  1.0000,  1.0000,  0.0000,  0.0000,  0.0000,  1.0000,  3.0000,  0.0000,  1.0000,  4.0000,  2.0000,  0.0000,  1.0000,  1.0000,  2.0000,  0.0000,  2.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,
---
