    1	 -2.8350	 -2.8331
    1	 -2.8268	 -1.4171
    1	 -2.8284	  0.0060
    1	 -2.8290	  1.4116
    1	 -2.8333	  2.8349
    1	 -1.4209	 -2.8219
    1	 -1.4082	 -1.4072
    1	 -1.4111	 -0.0031
    1	 -1.4098	  1.4088
    1	 -1.4079	  2.8367
    1	  0.0057	 -2.8297
    1	  0.0056	 -1.4059
    1	  0.0039	  0.0054
    1	 -0.0048	  1.4088
    1	 -0.0054	  2.8230
    1	  1.4138	 -2.8310
    1	  1.4139	 -1.4156
    1	  1.4138	 -0.0032
    1	  1.4107	  1.4102
    1	  1.4126	  2.8339
    1	  2.8288	 -2.8219
    1	  2.8347	 -1.4184
    1	  2.8298	 -0.0050
    1	  2.8214	  1.4100
    1	  2.8260	  2.8239
    2	 -2.8415	 -2.8378
    2	 -2.8251	 -1.4200
    2	 -2.8285	  0.0120
    2	 -2.8295	  1.4090
    2	 -2.8382	  2.8415
    2	 -1.4276	 -2.8154
    2	 -1.4022	 -1.4001
    2	 -1.4080	 -0.0062
    2	 -1.4053	  1.4033
    2	 -1.4016	  2.8449
    2	  0.0114	 -2.8310
    2	  0.0112	 -1.3976
    2	  0.0079	  0.0109
    2	 -0.0096	  1.4033
    2	 -0.0109	  2.8175
    2	  1.4133	 -2.8336
    2	  1.4135	 -1.4170
    2	  1.4134	 -0.0064
    2	  1.4072	  1.4063
    2	  1.4109	  2.8393
    2	  2.8293	 -2.8154
    2	  2.8409	 -1.4226
    2	  2.8312	 -0.0100
    2	  2.8143	  1.4057
    2	  2.8235	  2.8193
    3	 -2.8481	 -2.8425
    3	 -2.8235	 -1.4230
    3	 -2.8285	  0.0180
    3	 -2.8300	  1.4064
    3	 -2.8431	  2.8480
    3	 -1.4342	 -2.8088
    3	 -1.3962	 -1.3931
    3	 -1.4049	 -0.0093
    3	 -1.4009	  1.3978
    3	 -1.3953	  2.8532
    3	  0.0170	 -2.8323
    3	  0.0167	 -1.3893
    3	  0.0118	  0.0163
    3	 -0.0144	  1.3979
    3	 -0.0163	  2.8120
    3	  1.4129	 -2.8362
    3	  1.4131	 -1.4183
    3	  1.4129	 -0.0096
    3	  1.4037	  1.4023
    3	  1.4093	  2.8447
    3	  2.8297	 -2.8089
    3	  2.8472	 -1.4268
    3	  2.8325	 -0.0150
    3	  2.8073	  1.4015
    3	  2.8211	  2.8148
    4	 -2.8547	 -2.8472
    4	 -2.8218	 -1.4259
    4	 -2.8285	  0.0240
    4	 -2.8306	  1.4038
    4	 -2.8479	  2.8545
    4	 -1.4409	 -2.8023
    4	 -1.3902	 -1.3860
    4	 -1.4018	 -0.0124
    4	 -1.3964	  1.3924
    4	 -1.3889	  2.8615
    4	  0.0227	 -2.8336
    4	  0.0223	 -1.3810
    4	  0.0157	  0.0218
    4	 -0.0192	  1.3924
    4	 -0.0217	  2.8065
    4	  1.4125	 -2.8388
    4	  1.4128	 -1.4197
    4	  1.4125	 -0.0128
    4	  1.4003	  1.3983
    4	  1.4077	  2.8502
    4	  2.8301	 -2.8024
    4	  2.8534	 -1.4310
    4	  2.8339	 -0.0200
    4	  2.8003	  1.3973
    4	  2.8186	  2.8103
    5	 -2.8612	 -2.8519
    5	 -2.8202	 -1.4288
    5	 -2.8285	  0.0300
    5	 -2.8311	  1.4011
    5	 -2.8528	  2.8610
    5	 -1.4476	 -2.7958
    5	 -1.3842	 -1.3790
    5	 -1.3987	 -0.0155
    5	 -1.3920	  1.3869
    5	 -1.3826	  2.8697
    5	  0.0284	 -2.8349
    5	  0.0279	 -1.3726
    5	  0.0196	  0.0272
    5	 -0.0240	  1.3870
    5	 -0.0272	  2.8010
    5	  1.4120	 -2.8413
    5	  1.4124	 -1.4211
    5	  1.4121	 -0.0160
    5	  1.3968	  1.3943
    5	  1.4060	  2.8556
    5	  2.8305	 -2.7959
    5	  2.8597	 -1.4351
    5	  2.8353	 -0.0250
    5	  2.7932	  1.3930
    5	  2.8162	  2.8057
    6	 -2.8678	 -2.8566
    6	 -2.8185	 -1.4317
    6	 -2.8285	  0.0361
    6	 -2.8317	  1.3985
    6	 -2.8577	  2.8675
    6	 -1.4543	 -2.7892
    6	 -1.3781	 -1.3719
    6	 -1.3957	 -0.0186
    6	 -1.3876	  1.3815
    6	 -1.3763	  2.8780
    6	  0.0341	 -2.8362
    6	  0.0335	 -1.3643
    6	  0.0236	  0.0326
    6	 -0.0288	  1.3815
    6	 -0.0326	  2.7956
    6	  1.4116	 -2.8439
    6	  1.4121	 -1.4224
    6	  1.4116	 -0.0191
    6	  1.3933	  1.3904
    6	  1.4044	  2.8611
