Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
   55,  0.2750,  0.0000, -0.0000,  1.0051,  1.0101,  0.6565,  0.4310, -3.6352, 13.2145
   56,  0.2800,  0.0000, -0.0000,  1.0051,  1.0101,  0.6562,  0.4306, -3.6361, 13.2209
   57,  0.2850,  0.0000, -0.0000,  1.0051,  1.0101,  0.6557,  0.4299, -3.6386, 13.2392
   58,  0.2900,  0.0000, -0.0000,  1.0051,  1.0101,  0.6551,  0.4292, -3.6423, 13.2663
   59,  0.2950,  0.0000, -0.0000,  1.0051,  1.0101,  0.6544,  0.4283, -3.6463, 13.2955
   60,  0.3000,  0.0000, -0.0000,  1.0051,  1.0101,  0.6538,  0.4274, -3.6509, 13.3287
   61,  0.3050,  0.0000, -0.0000,  1.0051,  1.0101,  0.6531,  0.4265, -3.6558, 13.3651
   62,  0.3100,  0.0000, -0.0000,  1.0051,  1.0101,  0.6523,  0.4255, -3.6613, 13.4053
   63,  0.3150,  0.0000, -0.0000,  1.0051,  1.0101,  0.6516,  0.4246, -3.6668, 13.4451
   64,  0.3200,  0.0000, -0.0000,  1.0051,  1.0101,  0.6509,  0.4236, -3.6725, 13.4875
   65,  0.3250,  0.0000, -0.0000,  1.0051,  1.0101,  0.6502,  0.4228, -3.6775, 13.5237
   66,  0.3300,  0.0000, -0.0000,  1.0051,  1.0101,  0.6496,  0.4220, -3.6808, 13.5480
   67,  0.3350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6490,  0.4212, -3.6837, 13.5700
   68,  0.3400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6484,  0.4204, -3.6855, 13.5833
   69,  0.3450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6477,  0.4195, -3.6874, 13.5968
   70,  0.3500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6469,  0.4185, -3.6909, 13.6229
   71,  0.3550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6460,  0.4173, -3.6952, 13.6547
   72,  0.3600,  0.0000, -0.0000,  1.0051,  1.0101,  0.6451,  0.4162, -3.6995, 13.6865
   73,  0.3650,  0.0000, -0.0000,  1.0051,  1.0102,  0.6444,  0.4153, -3.7034, 13.7149
   74,  0.3700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6441,  0.4149, -3.7047, 13.7248
   75,  0.3750,  0.0000, -0.0000,  0.0402,  0.1970,  0.0258,  0.1263, -0.1481,  0.7254
   76,  0.3800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6450,  0.4160, -3.6944, 13.6483
   77,  0.3850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6462,  0.4176, -3.6841, 13.5729
   78,  0.3900,  0.0000, -0.0000,  1.0051,  1.0101,  0.6478,  0.4196, -3.6720, 13.4836
   79,  0.3950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6496,  0.4220, -3.6582, 13.3823
   80,  0.4000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6516,  0.4246, -3.6431, 13.2724
   81,  0.4050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6534,  0.4270, -3.6283, 13.1642
   82,  0.4100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6551,  0.4292, -3.6150, 13.0684
   83,  0.4150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6565,  0.4309, -3.6065, 13.0071
   84,  0.4200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6574,  0.4322, -3.6006, 12.9643
   85,  0.4250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6580,  0.4329, -3.5971, 12.9392
   86,  0.4300,  0.0000, -0.0000,  1.0050,  1.0100,  0.6580,  0.4330, -3.5966, 12.9358
   87,  0.4350,  0.0000, -0.0000,  1.0050,  1.0100,  0.6576,  0.4325, -3.6004, 12.9628
   88,  0.4400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6567,  0.4313, -3.6070, 13.0101
   89,  0.4450,  0.0000, -0.0000,  1.0050,  1.0100,  0.6553,  0.4294, -3.6163, 13.0777
   90,  0.4500,  0.0000, -0.0000,  1.0050,  1.0100,  0.6534,  0.4270, -3.6293, 13.1721
   91,  0.4550,  0.0000, -0.0000,  1.0050,  1.0100,  0.6512,  0.4240, -3.6462, 13.2948
   92,  0.4600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6486,  0.4207, -3.6662, 13.4408
   93,  0.4650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6458,  0.4171, -3.6869, 13.5931
   94,  0.4700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6430,  0.4134, -3.7077, 13.7467
   95,  0.4750, -0.0000, -0.0000,  1.0050,  1.0101,  0.6404,  0.4101, -3.7291, 13.9059
   96,  0.4800,  0.0000, -0.0000,  1.0051,  1.0101,  0.6381,  0.4072, -3.7483, 14.0500
   97,  0.4850,  0.0000, -0.0000,  1.0051,  1.0101,  0.6363,  0.4049, -3.7638, 14.1660
   98,  0.4900,  0.0000, -0.0000,  1.0051,  1.0101,  0.6351,  0.4033, -3.7738, 14.2413
   99,  0.4950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6345,  0.4026, -3.7790, 14.2811
  100,  0.5000,  0.0000, -0.0000,  0.0402,  0.1970,  0.0254,  0.1244, -0.1512,  0.7405
  101,  0.5050,  0.0000, -0.0000,  1.0051,  1.0101,  0.6355,  0.4039, -3.7727, 14.2335
  102,  0.5100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6370,  0.4058, -3.7617, 14.1504
  103,  0.5150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6391,  0.4084, -3.7463, 14.0346
  104,  0.5200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6414,  0.4114, -3.7278, 13.8963
  105,  0.5250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6438,  0.4144, -3.7082, 13.7506
  106,  0.5300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6461,  0.4174, -3.6881, 13.6022
  107,  0.5350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6482,  0.4201, -3.6678, 13.4528
  108,  0.5400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6500,  0.4225, -3.6479, 13.3074
  109,  0.5450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6516,  0.4246, -3.6302, 13.1781
  110,  0.5500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6528,  0.4262, -3.6156, 13.0728
  111,  0.5550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6537,  0.4274, -3.6031, 12.9823
  112,  0.5600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6545,  0.4283, -3.5918, 12.9008
  113,  0.5650,  0.0000, -0.0000,  1.0051,  1.0101,  0.6551,  0.4291, -3.5800, 12.8162
  114,  0.5700, -0.0000, -0.0000,  1.0051,  1.0102,  0.6559,  0.4302, -3.5671, 12.7245
  115,  0.5750,  0.0000, -0.0000,  1.0051,  1.0102,  0.6571,  0.4318, -3.5517, 12.6143
  116,  0.5800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6588,  0.4340, -3.5338, 12.4877
  117,  0.5850,  0.0000, -0.0000,  1.0051,  1.0101,  0.6610,  0.4369, -3.5151, 12.3557
  118,  0.5900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6634,  0.4401, -3.4946, 12.2125
  119,  0.5950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6658,  0.4433, -3.4745, 12.0719
  120,  0.6000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6679,  0.4461, -3.4556, 11.9414
  121,  0.6050, -0.0000, -0.0000,  1.0050,  1.0100,  0.6696,  0.4484, -3.4418, 11.8460
  122,  0.6100,  0.0000, -0.0000,  1.0050,  1.0100,  0.6707,  0.4498, -3.4325, 11.7820
  123,  0.6150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6710,  0.4503, -3.4290, 11.7582
  124,  0.6200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6707,  0.4498, -3.4293, 11.7602
  125,  0.6250,  0.0000, -0.0000,  0.0402,  0.1969,  0.0268,  0.1312, -0.1373,  0.6728
  126,  0.6300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6683,  0.4467, -3.4421, 11.8482
  127,  0.6350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6666,  0.4444, -3.4535, 11.9266
  128,  0.6400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6648,  0.4420, -3.4673, 12.0222
  129,  0.6450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6629,  0.4394, -3.4830, 12.1310
  130,  0.6500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6610,  0.4370, -3.4997, 12.2481
  131,  0.6550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6593,  0.4346, -3.5165, 12.3657
  132,  0.6600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6575,  0.4323, -3.5333, 12.4842
  133,  0.6650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6559,  0.4302, -3.5498, 12.6014
  134,  0.6700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6544,  0.4282, -3.5658, 12.7150
