    1	 -2.2400	-27.3865
    1	 -2.2357	-26.2791
    1	 -2.2412	-25.1518
    1	 -2.2410	-24.0377
    1	 -2.2425	-22.9160
    1	 -2.2287	-21.8005
    1	 -2.2304	-20.6860
    1	 -2.2371	-19.5626
    1	 -2.2427	-18.4499
    1	 -2.2288	-17.3265
    1	 -2.2405	-16.2047
    1	 -2.2348	-15.1007
    1	 -2.2411	-13.9783
    1	 -2.2415	-12.8558
    1	 -2.2384	-11.7351
    1	 -2.2340	-10.6275
    1	 -2.2391	 -9.5040
    1	 -2.2296	 -8.3861
    1	 -2.2417	 -7.2627
    1	 -2.2380	 -6.1439
    1	 -2.2312	 -5.0350
    1	 -2.2427	 -3.9204
    1	 -2.2425	 -2.8020
    1	 -2.2287	 -1.6708
    1	 -2.2287	 -0.5615
    1	 -2.2424	  0.5649
    1	 -2.2335	  1.6827
    1	 -2.2299	  2.7967
    1	 -2.2289	  3.9095
    1	 -2.2401	  5.0371
    1	 -2.2407	  6.1469
    1	 -2.2352	  7.2599
    1	 -2.2388	  8.3848
    1	 -2.2382	  9.5099
    1	 -2.2287	 10.6213
    1	 -2.2298	 11.7392
    1	 -2.2291	 12.8505
    1	 -2.2382	 13.9748
    1	 -2.2412	 15.0927
    1	 -2.2292	 16.2097
    1	 -2.2295	 17.3222
    1	 -2.2426	 18.4491
    1	 -2.2388	 19.5613
    1	 -2.2358	 20.6848
    1	 -2.2404	 21.7982
    1	 -2.2399	 22.9246
    1	 -2.2359	 24.0394
    1	 -2.2291	 25.1572
    1	 -2.2421	 26.2674
    1	 -2.2317	 27.3981
    1	 -1.1134	-27.3968
    1	 -1.1209	-26.2811
    1	 -1.1108	-25.1516
    1	 -1.1231	-24.0324
    1	 -1.1187	-22.9130
    1	 -1.1239	-21.8005
    1	 -1.1232	-20.6770
    1	 -1.1243	-19.5592
    1	 -1.1150	-18.4408
    1	 -1.1107	-17.3234
    1	 -1.1247	-16.2048
    1	 -1.1223	-15.0918
    1	 -1.1107	-13.9801
    1	 -1.1242	-12.8626
    1	 -1.1115	-11.7465
    1	 -1.1246	-10.6185
    1	 -1.1193	 -9.5015
    1	 -1.1118	 -8.3786
    1	 -1.1138	 -7.2719
    1	 -1.1150	 -6.1427
    1	 -1.1239	 -5.0244
    1	 -1.1238	 -3.9087
    1	 -1.1166	 -2.7904
    1	 -1.1107	 -1.6842
    1	 -1.1115	 -0.5530
    1	 -1.1122	  0.5651
    1	 -1.1243	  1.6815
    1	 -1.1227	  2.8004
    1	 -1.1132	  3.9194
    1	 -1.1169	  5.0379
    1	 -1.1152	  6.1476
    1	 -1.1231	  7.2605
    1	 -1.1154	  8.3810
    1	 -1.1118	  9.5010
    1	 -1.1247	 10.6256
    1	 -1.1245	 11.7404
    1	 -1.1175	 12.8504
    1	 -1.1106	 13.9822
    1	 -1.1109	 15.0977
    1	 -1.1245	 16.2128
    1	 -1.1153	 17.3297
    1	 -1.1218	 18.4543
    1	 -1.1246	 19.5601
    1	 -1.1181	 20.6896
    1	 -1.1113	 21.8048
    1	 -1.1241	 22.9127
    1	 -1.1106	 24.0378
    1	 -1.1152	 25.1624
    1	 -1.1113	 26.2803
    1	 -1.1127	 27.3872
    1	  0.0074	-27.3917
    1	  0.0043	-26.2790
    1	  0.0049	-25.1491
    1	 -0.0061	-24.0380
    1	  0.0017	-22.9247
    1	  0.0042	-21.8057
    1	  0.0008	-20.6778
    1	  0.0074	-19.5713
    1	 -0.0023	-18.4408
    1	  0.0001	-17.3325
    1	 -0.0049	-16.2048
    1	  0.0028	-15.0871
    1	 -0.0059	-13.9777
    1	  0.0061	-12.8642
    1	  0.0040	-11.7326
    1	  0.0000	-10.6146
    1	 -0.0043	 -9.4996
    1	 -0.0066	 -8.3835
    1	  0.0074	 -7.2701
    1	 -0.0067	 -6.1533
    1	 -0.0067	 -5.0358
    1	 -0.0057	 -3.9138
    1	 -0.0065	 -2.8002
    1	  0.0030	 -1.6841
    1	 -0.0039	 -0.5592
    1	  0.0008	  0.5645
    1	 -0.0066	  1.6837
    1	 -0.0029	  2.7880
    1	 -0.0048	  3.9161
    1	 -0.0039	  5.0315
    1	 -0.0062	  6.1419
    1	 -0.0045	  7.2714
    1	 -0.0056	  8.3794
    1	 -0.0056	  9.5077
    1	  0.0066	 10.6278
    1	  0.0069	 11.7364
    1	 -0.0054	 12.8625
    1	  0.0007	 13.9787
    1	 -0.0019	 15.0862
    1	 -0.0061	 16.2074
    1	 -0.0013	 17.3339
    1	 -0.0066	 18.4467
    1	  0.0072	 19.5710
    1	  0.0020	 20.6838
    1	 -0.0063	 21.7949
    1	 -0.0031	 22.9229
    1	  0.0033	 24.0441
    1	 -0.0011	 25.1506
    1	  0.0071	 26.2712
    1	 -0.0046	 27.3869
    1	  1.1116	-27.3919
    1	  1.1226	-26.2776
    1	  1.1213	-25.1597
    1	  1.1140	-24.0309
    1	  1.1171	-22.9191
    1	  1.1255	-21.8081
    1	  1.1252	-20.6828
    1	  1.1148	-19.5591
    1	  1.1128	-18.4547
    1	  1.1228	-17.3308
    1	  1.1114	-16.2185
    1	  1.1229	-15.0972
    1	  1.1245	-13.9793
    1	  1.1219	-12.8646
    1	  1.1149	-11.7427
    1	  1.1161	-10.6282
    1	  1.1250	 -9.5019
    1	  1.1210	 -8.3838
    1	  1.1251	 -7.2722
    1	  1.1115	 -6.1501
    1	  1.1114	 -5.0257
    1	  1.1113	 -3.9066
    1	  1.1212	 -2.7951
    1	  1.1203	 -1.6839
    1	  1.1242	 -0.5532
    1	  1.1137	  0.5551
    1	  1.1114	  1.6820
    1	  1.1136	  2.7923
    1	  1.1206	  3.9058
    1	  1.1183	  5.0338
    1	  1.1253	  6.1548
    1	  1.1195	  7.2662
    1	  1.1172	  8.3783
    1	  1.1223	  9.4970
    1	  1.1194	 10.6187
    1	  1.1132	 11.7365
    1	  1.1128	 12.8505
    1	  1.1253	 13.9681
    1	  1.1121	 15.0884
    1	  1.1171	 16.2097
    1	  1.1247	 17.3298
    1	  1.1177	 18.4513
    1	  1.1250	 19.5695
    1	  1.1234	 20.6807
    1	  1.1171	 21.8018
    1	  1.1160	 22.9176
    1	  1.1166	 24.0369
    1	  1.1209	 25.1503
    1	  1.1160	 26.2792
    1	  1.1254	 27.3861
    1	  2.2382	-27.3969
    1	  2.2397	-26.2731
    1	  2.2364	-25.1515
    1	  2.2302	-24.0450
    1	  2.2433	-22.9252
    1	  2.2410	-21.8047
    1	  2.2294	-20.6897
    1	  2.2306	-19.5592
    1	  2.2295	-18.4435
    1	  2.2307	-17.3357
    1	  2.2332	-16.2049
    1	  2.2301	-15.0949
    1	  2.2420	-13.9765
    1	  2.2434	-12.8613
    1	  2.2312	-11.7454
    1	  2.2400	-10.6154
    1	  2.2433	 -9.4987
    1	  2.2351	 -8.3799
    1	  2.2403	 -7.2716
    1	  2.2304	 -6.1425
    1	  2.2299	 -5.0384
    1	  2.2414	 -3.9074
    1	  2.2429	 -2.7901
    1	  2.2356	 -1.6727
    1	  2.2378	 -0.5640
    1	  2.2406	  0.5522
    1	  2.2389	  1.6763
    1	  2.2333	  2.7948
    1	  2.2376	  3.9073
    1	  2.2303	  5.0305
    1	  2.2303	  6.1558
    1	  2.2376	  7.2644
    1	  2.2435	  8.3918
    1	  2.2419	  9.5027
    1	  2.2410	 10.6239
    1	  2.2305	 11.7346
    1	  2.2301	 12.8629
    1	  2.2435	 13.9822
    1	  2.2364	 15.0941
    1	  2.2435	 16.2084
    1	  2.2316	 17.3310
    1	  2.2355	 18.4484
    1	  2.2312	 19.5586
    1	  2.2422	 20.6788
    1	  2.2294	 21.8050
    1	  2.2350	 22.9130
    1	  2.2337	 24.0445
    1	  2.2302	 25.1593
    1	  2.2352	 26.2760
    1	  2.2352	 27.3863
    2	 -2.2438	-27.3812
    2	 -2.2354	-26.2844
    2	 -2.2463	-25.1479
    2	 -2.2460	-24.0377
    2	 -2.2488	-22.9124
    2	 -2.2213	-21.7993
    2	 -2.2248	-20.6883
    2	 -2.2382	-19.5597
    2	 -2.2493	-18.4522
    2	 -2.2216	-17.3234
    2	 -2.2450	-16.1980
    2	 -2.2336	-15.1080
    2	 -2.2461	-13.9812
    2	 -2.2469	-12.8541
    2	 -2.2407	-11.7308
    2	 -2.2320	-10.6336
    2	 -2.2421	 -9.5046
    2	 -2.2232	 -8.3870
    2	 -2.2473	 -7.2582
    2	 -2.2399	 -6.1387
    2	 -2.2264	 -5.0388
    2	 -2.2494	 -3.9277
    2	 -2.2490	 -2.8089
    2	 -2.2213	 -1.6645
    2	 -2.2214	 -0.5640
    2	 -2.2487	  0.5708
    2	 -2.2309	  1.6883
    2	 -2.2237	  2.7983
    2	 -2.2217	  3.9058
    2	 -2.2442	  5.0430
    2	 -2.2454	  6.1447
    2	 -2.2342	  7.2526
    2	 -2.2414	  8.3844
    2	 -2.2402	  9.5165
    2	 -2.2213	 10.6214
    2	 -2.2235	 11.7391
    2	 -2.2221	 12.8436
    2	 -2.2402	 13.9741
    2	 -2.2463	 15.0920
    2	 -2.2224	 16.2079
    2	 -2.2228	 17.3149
    2	 -2.2492	 18.4506
    2	 -2.2415	 19.5570
    2	 -2.2355	 20.6859
    2	 -2.2447	 21.7947
    2	 -2.2438	 22.9294
    2	 -2.2358	 24.0410
    2	 -2.2222	 25.1586
    2	 -2.2481	 26.2609
    2	 -2.2274	 27.4043
    2	 -1.1089	-27.4018
    2	 -1.1238	-26.2883
    2	 -1.1036	-25.1474
    2	 -1.1282	-24.0270
    2	 -1.1193	-22.9062
    2	 -1.1297	-21.7994
    2	 -1.1284	-20.6704
    2	 -1.1306	-19.5528
    2	 -1.1120	-18.4341
    2	 -1.1033	-17.3172
    2	 -1.1314	-16.1982
    2	 -1.1266	-15.0902
    2	 -1.1033	-13.9847
    2	 -1.1303	-12.8677
    2	 -1.1050	-11.7537
    2	 -1.1311	-10.6158
    2	 -1.1205	 -9.4998
    2	 -1.1056	 -8.3719
    2	 -1.1095	 -7.2765
    2	 -1.1119	 -6.1363
    2	 -1.1298	 -5.0176
    2	 -1.1296	 -3.9043
    2	 -1.1152	 -2.7858
    2	 -1.1033	 -1.6914
    2	 -1.1050	 -0.5469
    2	 -1.1063	  0.5711
    2	 -1.1305	  1.6859
    2	 -1.1274	  2.8056
    2	 -1.1084	  3.9256
    2	 -1.1157	  5.0447
    2	 -1.1123	  6.1460
    2	 -1.1282	  7.2537
    2	 -1.1128	  8.3768
    2	 -1.1057	  9.4987
    2	 -1.1314	 10.6298
    2	 -1.1309	 11.7414
    2	 -1.1169	 12.8435
    2	 -1.1032	 13.9890
    2	 -1.1039	 15.1020
    2	 -1.1309	 16.2142
    2	 -1.1126	 17.3298
    2	 -1.1256	 18.4611
    2	 -1.1311	 19.5547
    2	 -1.1181	 20.6955
    2	 -1.1046	 21.8079
    2	 -1.1302	 22.9058
    2	 -1.1032	 24.0378
    2	 -1.1123	 25.1691
    2	 -1.1046	 26.2867
    2	 -1.1074	 27.3826
    2	  0.0148	-27.3915
    2	  0.0086	-26.2842
    2	  0.0097	-25.1424
    2	 -0.0122	-24.0382
    2	  0.0035	-22.9298
    2	  0.0084	-21.8096
    2	  0.0016	-20.6720
    2	  0.0148	-19.5770
    2	 -0.0047	-18.4341
    2	  0.0002	-17.3354
    2	 -0.0097	-16.1980
    2	  0.0056	-15.0808
    2	 -0.0118	-13.9799
    2	  0.0122	-12.8710
    2	  0.0080	-11.7258
    2	  0.0000	-10.6080
    2	 -0.0087	 -9.4960
    2	 -0.0132	 -8.3818
    2	  0.0148	 -7.2729
    2	 -0.0133	 -6.1575
    2	 -0.0133	 -5.0405
    2	 -0.0113	 -3.9146
    2	 -0.0130	 -2.8053
    2	  0.0060	 -1.6911
    2	 -0.0078	 -0.5594
    2	  0.0017	  0.5699
    2	 -0.0133	  1.6904
    2	 -0.0058	  2.7810
    2	 -0.0096	  3.9191
    2	 -0.0078	  5.0318
    2	 -0.0125	  6.1346
    2	 -0.0090	  7.2755
    2	 -0.0112	  8.3736
    2	 -0.0111	  9.5122
    2	  0.0133	 10.6343
    2	  0.0137	 11.7334
    2	 -0.0108	 12.8675
    2	  0.0013	 13.9820
    2	 -0.0038	 15.0790
    2	 -0.0123	 16.2033
    2	 -0.0027	 17.3383
    2	 -0.0132	 18.4459
    2	  0.0143	 19.5764
    2	  0.0040	 20.6840
    2	 -0.0126	 21.7881
    2	 -0.0061	 22.9261
    2	  0.0065	 24.0505
    2	 -0.0021	 25.1454
    2	  0.0143	 26.2686
    2	 -0.0092	 27.3820
    2	  1.1053	-27.3920
    2	  1.1271	-26.2814
    2	  1.1245	-25.1636
    2	  1.1100	-24.0242
    2	  1.1162	-22.9184
    2	  1.1329	-21.8144
    2	  1.1324	-20.6819
    2	  1.1116	-19.5527
    2	  1.1075	-18.4618
    2	  1.1276	-17.3321
    2	  1.1048	-16.2255
    2	  1.1278	-15.1010
    2	  1.1309	-13.9832
    2	  1.1258	-12.8719
    2	  1.1117	-11.7460
    2	  1.1142	-10.6351
    2	  1.1320	 -9.5006
    2	  1.1240	 -8.3823
    2	  1.1321	 -7.2771
    2	  1.1049	 -6.1510
    2	  1.1048	 -5.0203
    2	  1.1047	 -3.9001
    2	  1.1243	 -2.7951
    2	  1.1225	 -1.6908
    2	  1.1303	 -0.5473
    2	  1.1095	  0.5513
    2	  1.1047	  1.6869
    2	  1.1092	  2.7895
    2	  1.1232	  3.8985
    2	  1.1185	  5.0365
    2	  1.1325	  6.1605
    2	  1.1210	  7.2653
    2	  1.1164	  8.3713
    2	  1.1265	  9.4907
    2	  1.1209	 10.6162
    2	  1.1083	 11.7337
    2	  1.1075	 12.8437
    2	  1.1325	 13.9608
    2	  1.1063	 15.0834
    2	  1.1162	 16.2079
    2	  1.1313	 17.3301
    2	  1.1174	 18.4550
    2	  1.1320	 19.5734
    2	  1.1288	 20.6779
    2	  1.1161	 21.8019
    2	  1.1139	 22.9156
    2	  1.1153	 24.0360
    2	  1.1238	 25.1449
    2	  1.1141	 26.2846
    2	  1.1327	 27.3804
    2	  2.2403	-27.4020
    2	  2.2433	-26.2725
    2	  2.2368	-25.1472
    2	  2.2243	-24.0523
    2	  2.2505	-22.9308
    2	  2.2458	-21.8077
    2	  2.2228	-20.6959
